row,pot,mass,ber,fungus,cracking,penetrometer,sugar_avg,date_harvest,date_analysis,treatment,transplantation,germination,fruit,daysfromharvesttoanalysis,daysfromgermination,plant,ripeness,sugar_grams
B,3,52.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B3,NA,NA
B,4,14.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
C,6,22.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C6,NA,NA
B,5,15.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B5,NA,NA
B,4,20.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
A,11,38.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A11,NA,NA
B,2,2.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
B,2,18.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
B,2,9.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
B,2,17.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
A,12,38.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
B,3,28.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B3,NA,NA
B,4,18.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
A,12,22.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
B,4,27.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
C,3,26.5,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C3,NA,NA
B,2,22.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
C,3,21.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C3,NA,NA
B,3,18.2,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B3,NA,NA
B,4,17.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
A,2,31.3,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A2,NA,NA
A,12,18.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
B,2,24,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
B,4,15.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
B,5,18.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B5,NA,NA
A,12,23.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,14,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
C,2,16.1,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C2,NA,NA
B,2,7.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
A,12,15.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,23.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
B,4,9.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
B,5,15.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B5,NA,NA
A,12,18.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
C,5,25.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C5,NA,NA
A,11,46.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A11,NA,NA
B,5,38.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B5,NA,NA
A,12,7.6,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
B,4,10.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
A,1,8.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A1,NA,NA
A,12,12.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
B,5,20.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B5,NA,NA
B,2,49.9,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
A,12,11.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
C,5,21.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C5,NA,NA
D,1,26.5,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D1,NA,NA
C,8,33,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C8,NA,NA
C,3,16.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C3,NA,NA
A,12,22.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,16.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,12.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,7.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,10,10,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A10,NA,NA
B,5,14.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B5,NA,NA
C,3,26.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C3,NA,NA
B,4,35.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B4,NA,NA
D,1,12.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D1,NA,NA
A,12,12.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
D,1,9.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D1,NA,NA
A,12,19.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,9.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,2,14.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A2,NA,NA
D,1,13.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D1,NA,NA
A,12,13.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,8.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,2,12.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A2,NA,NA
B,5,29.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B5,NA,NA
A,12,26.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
C,5,18.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germination,FALSE,TRUE,1,13,173,C5,NA,NA
D,1,16.4,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D1,NA,NA
A,12,19.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,13.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,12,5.3,TRUE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
A,11,24.5,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A11,NA,NA
A,12,36,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A12,NA,NA
D,7,21.6,TRUE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,5,22.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D5,NA,NA
D,11,17.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D11,NA,NA
B,2,3.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
D,5,17.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D5,NA,NA
D,8,16.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D8,NA,NA
D,4,39.1,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
A,1,14,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A1,NA,NA
D,8,27.5,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D8,NA,NA
D,12,31.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D12,NA,NA
D,7,12.9,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,4,33.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
B,1,6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B1,NA,NA
D,8,13.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D8,NA,NA
A,1,27.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A1,NA,NA
D,5,23.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D5,NA,NA
D,8,16,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D8,NA,NA
D,4,25.6,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
A,2,5,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A2,NA,NA
D,7,25.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,7,14.5,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,7,16,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,4,35.4,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,37.1,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
A,2,6.1,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A2,NA,NA
D,3,38.9,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,5,23.8,TRUE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D5,NA,NA
D,4,35.6,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,8,16.2,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D8,NA,NA
D,7,16.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,8,16.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D8,NA,NA
D,4,24.1,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,7,10.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
B,2,7.7,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Transplantation,TRUE,FALSE,1,13,173,B2,NA,NA
D,5,27.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D5,NA,NA
D,5,11.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D5,NA,NA
D,4,13.2,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,16.5,TRUE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
A,1,5.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A1,NA,NA
D,4,43.3,TRUE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,23.6,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,7,8.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,4,62.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,29,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,39.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,7,27.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,4,19.5,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,5,8.2,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D5,NA,NA
D,4,26.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,7,10.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,4,23.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,30.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,26.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,29.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,18.1,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,26.9,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,8,22,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D8,NA,NA
D,3,16.8,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,3,56.2,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,7,7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,4,22.4,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,31.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,4,15,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,7,19.1,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,7,15.4,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,3,24.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,4,10.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,7,7.9,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
A,1,41.2,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Control,FALSE,FALSE,1,13,173,A1,NA,NA
D,4,16.4,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,3,22.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,7,18.1,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,7,9.6,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,7,25.2,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D7,NA,NA
D,4,46.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
D,3,24.3,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,3,39.5,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,3,44.7,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D3,NA,NA
D,4,18.7,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,13,173,D4,NA,NA
